,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,10.389438772201538,1.0011479931899359,0.03771200180053711,0.006268245114548048,1,6,100,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 100}",0.9994987796624357,0.9994222378704257,0.9997581095396216,0.999608705480906,0.9996607171042199,0.9995897099315219,0.00011838621757873168,13
46,9.96518292427063,0.7552587322809613,0.03020954132080078,0.0031241484201232446,1,6,150,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 150}",0.9995228882188576,0.9994203981077734,0.9997561547918036,0.9996113501397185,0.999648873632146,0.9995919329780598,0.00011382395078489432,11
47,11.438136529922485,0.7677605074914446,0.033939361572265625,0.006134165770132534,1,6,200,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 200}",0.9995225432633602,0.9994242692750208,0.9997559248214722,0.999610928527444,0.9996520932167874,0.999593151820817,0.00011295311581402466,10
48,1.983154010772705,0.09205978992906563,0.020184135437011717,0.001147438674711423,0.001,3,50,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50}",0.9890578966407543,0.973208992974483,0.9863199848587533,0.9909991911943441,0.9886275454936893,0.9856427222324049,0.006392505828000736,64
49,5.237083911895752,0.4053064332744931,0.03162541389465332,0.00812416709873549,0.001,3,100,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.9889213709206042,0.9740833785033393,0.9871020372995013,0.9911029461422516,0.9894416404672967,0.9861302746665986,0.0061571885329749,63
50,9.56823797225952,0.18816515510845067,0.040407848358154294,0.006827767412326775,0.001,3,150,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 150}",0.9908094656708337,0.988833407268795,0.9931903485131383,0.9928150369320855,0.9919055809276711,0.9915107678625047,0.001570864146708179,61
51,10.79234857559204,1.461567180231318,0.03050384521484375,0.006578672119450622,0.001,3,200,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.9911112634025752,0.9902652025528853,0.9941225715803738,0.9930801927243366,0.9922276160485869,0.9921613692617515,0.0013706283398515504,60
52,2.7616652488708495,0.15883689261068162,0.01917724609375,0.0019885947259188105,0.001,4,50,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 50}",0.9926201370761158,0.9858499638294996,0.9925437869260487,0.9957202904586612,0.985403936371502,0.9904276229323654,0.004086318327944175,62
53,4.745204496383667,0.03904540694275431,0.02146172523498535,0.002266949045658426,0.001,4,100,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 100}",0.9926153076991537,0.985912247460955,0.9928400270414447,0.9958587325982408,0.9936892308189987,0.9921831091237585,0.0033382825896022756,59
54,7.255527400970459,0.39079717106154405,0.023537731170654295,0.0022550473244791007,0.001,4,150,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 150}",0.9926710755045492,0.9859410320807845,0.996751170798122,0.996676392111987,0.994453307245499,0.9932985955481884,0.003979715220183839,58
55,12.271655702590943,1.277202118851867,0.03623132705688477,0.010512645203306982,0.001,4,200,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 200}",0.9943786435445298,0.9934124615250053,0.9968683023536467,0.9969774616043451,0.9946314192672671,0.9952536576589587,0.00142277271919611,55
56,4.6117603302001955,0.14822941247447838,0.02853679656982422,0.003769744161023976,0.001,5,50,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50}",0.9963491826586118,0.9940390923500291,0.9956825369959021,0.9971024504795303,0.9916323761738164,0.994961127731578,0.0019474664102952803,56
57,8.406545686721802,0.4164710620245076,0.025478363037109375,0.001988076409434985,0.001,5,100,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100}",0.9966194744549339,0.9941380945777517,0.9971523540414717,0.9972034457834594,0.9916984926441306,0.9953623723003495,0.0021492678803781773,54
58,10.279231357574464,0.41425368955725156,0.024799680709838866,0.0036695009554022938,0.001,5,150,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 150}",0.9968935990901148,0.994248480336885,0.9980765281471037,0.9972174356452941,0.9928667419282905,0.9958605570295376,0.0019687835632265374,53
59,12.65625581741333,0.4917670802840368,0.027518701553344727,0.003955346939826331,0.001,5,200,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200}",0.9972774962302113,0.9944284704496938,0.9982243224134988,0.9973206923241499,0.9929598799125592,0.9960421722660225,0.002001348435725517,52
60,4.111305522918701,0.1949047798137054,0.02189011573791504,0.0010617249397255801,0.001,6,50,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 50}",0.9970039465208593,0.9947778337116727,0.9974868842170671,0.9982582430373992,0.9934042975782361,0.9961862410130469,0.0018097694787812951,51
61,9.104190397262574,0.49532024221317805,0.026182794570922853,0.003163599341144404,0.001,6,100,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.9970789168489373,0.9949766813916668,0.9977737722056477,0.9982891740469895,0.9933951754217523,0.9963027439829986,0.0018398189956217981,49
62,15.11249499320984,0.6448675512462404,0.029209089279174805,0.004918052629853222,0.001,6,150,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 150}",0.9978301915936492,0.9951332528590485,0.9978173515834722,0.998357130279956,0.9946889501785376,0.9967653752989328,0.001532940749260761,47
63,13.368677854537964,3.6060226466681233,0.020826387405395507,0.004289379106875356,0.001,6,200,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.9978460212181359,0.9952485063235323,0.997851502177704,0.9983899393805872,0.9947703213475098,0.9968212580894938,0.001500146191615863,46
